"id","MS2 name","MS2 score","MS1 name","MS1 ppm","type","mzmed","rtmed","QC01_pos.QC01","QC010_pos.QC010","QC02_pos.QC02","QC03_pos.QC03","QC04_pos.QC04","QC05_pos.QC05","QC06_pos.QC06","QC07_pos.QC07","QC08_pos.QC08","QC09_pos.QC09","A01_pos.A01","A02_pos.A02","A03_pos.A03","A04_pos.A04","A05_pos.A05","A06_pos.A06","A07_pos.A07","A08_pos.A08","A09_pos.A09","A10_pos.A10","A13_pos.A13","A14_pos.A14","A15_pos.A15","A16_pos.A16","A17_pos.A17","A18_pos.A18","B01_pos.B01","B02_pos.B02","B03_pos.B03","B04_pos.B04","B05_pos.B05","B06_pos.B06","B07_pos.B07","B08_pos.B08","B09_pos.B09","B10_pos.B10","B13_pos.B13","B14_pos.B14","B15_pos.B15","B16_pos.B16","B17_pos.B17","B18_pos.B18","C01_pos.C01","C02_pos.C02","C03_pos.C03","C04_pos.C04","C05_pos.C05","C06_pos.C06","C07_pos.C07","C08_pos.C08","C09_pos.C09","C10_pos.C10","C11_pos.C11","C12_pos.C12","C13_pos.C13","C14_pos.C14","C15_pos.C15","C16_pos.C16","C17_pos.C17","C18_pos.C18","D01_pos.D01","D02_pos.D02","D03_pos.D03","D04_pos.D04","D05_pos.D05","D06_pos.D06","D07_pos.D07","D08_pos.D08","D09_pos.D09","D10_pos.D10","D11_pos.D11","D12_pos.D12","D13_pos.D13","D14_pos.D14","D15_pos.D15","D16_pos.D16","D17_pos.D17","D18_pos.D18"
376,NA,NA,NA,NA,"Unmapped",98.06020188,388.4695,39706.27667,35074.30617,35587.70078,45150.84,41501.29583,33265.28083,49782.528,41729.81444,39524.74824,37967.80556,33854.35,60326.42639,41995.12763,44233.944,36874.95924,62681.29752,45489.45453,36451.48995,38158.25689,35727.42005,45743.45446,43500.80736,32944.15833,37309.9615,38240.40132,38561.1255,47537.95057,41843.87661,34460.96191,46653.44738,30393.28,48439.72873,30354.04235,30976.24572,50846.14358,30206.75717,33313.92594,49786.97735,24389.6652,37463.68956,37724.00983,50184.12632,35919.044,26494.74709,17914.09217,40316.91156,33493.41778,24187.18588,27023.41259,32512.98406,30056.65371,20906.44317,27727.13359,35039.24558,29684.03295,25133.98888,21342.36492,20439.23537,41815.48389,31940.20505,62539.4382,35350.38663,38201.65335,47965.30833,65106.48085,54700.08705,45146.69305,33659.2095,36956.846,34948.473,31351.99121,30746.68624,48378.42833,39739.37576,46254.54556,38789.58965,48628.447,42406.81339
385,NA,NA,NA,NA,"Unmapped",98.09666097,268.676,231050.7675,215247.8645,228300.632,234211.6688,217524.5839,240829.3021,229866.8047,225398.4329,219713.5617,228113.7643,141178.7239,186960.2438,209631.8156,373786.9852,168499.9141,133833.3062,204470.4572,164859.1428,120507.4507,245591.809,110839.0769,125700.2533,127585.5045,138737.4212,280477.595,177334.9672,206522.2864,212606.0839,205227.0257,607532.2812,138034.9683,120292.2797,166720.3241,167618.6373,192522.8065,274809.3444,99088.77,141500.8,124822.918,158188.128,277464.4044,191883.3333,261292.707,275424.5873,275527.3765,759521.049,187961.197,169577.5238,216076.4,156032.3577,166955.5141,312232.6192,175933.1072,166677.3599,117623.375,181727.9769,216400.3474,188475.3758,352630.385,193255.4253,144575.394,179855.9,237719.1344,331842.9133,155489.4322,136849.1035,189086.4556,169841.1488,185790.0433,246865.499,161706.4552,118829.0791,103857.8554,128523.3705,145769.1053,161059.4417,263587.5668,172363.4875
418,NA,NA,NA,NA,"Unmapped",100.0761717,150.948,681279.6125,529461.4259,533454.4098,781979.7827,562310.3063,536591.4477,693940.2713,500543.0762,515242.2431,512916.1133,513499.4272,385550.0923,433460.2178,474820.0783,226260.1263,316329.4741,1231731.375,628440.6036,816903.9222,236500.4972,448364.8452,367218.5842,282781.9743,705085.538,263094.1814,452925.1893,435779.526,243080.1186,249309.4757,582732.8552,208787.8312,431003.496,364095.3109,615934.438,1205223.712,229519.8089,547701.064,371820.684,319713.8324,352061.2269,360662.5409,2382148.623,489681.974,189942.5651,204601.8595,223785.8428,160780.2214,146493.8701,185414.5302,885638.7319,416781.7179,217023.0239,371065.9794,170759.915,142927.0419,305063.513,292029.5479,142152.713,342658.1544,1807603.635,564073.5879,442479.1834,267973.0665,572344.9425,216486.6098,292608.8752,869574.0666,636887.3254,609317.1716,264550.534,365579.6315,215796.0369,468354.9996,371961.902,276414.3511,632729.37,435416.058,539369.4935
421,"DL-Norvaline",0.6729,NA,NA,"MS2 reverse",100.0757638,289.091,348863.4962,312893.8937,304224.063,286754.5123,304476.4321,382301.1836,333163.7399,304704.6325,342434.8522,301649.3777,495031.4437,429872.3638,449904.4421,431072.4721,403359.6238,436886.7386,525531.2529,460721.3108,585536.3515,535205.6906,321126.3001,350851.2007,498075.7685,584220.3497,394205.694,606328.487,359880.0758,271731.6913,299575.5159,326770.4501,273154.834,184733.741,295166.9805,282390.8544,343871.2666,369453.3819,322750.765,286485.951,308592.004,486716.8286,421762.4473,315876.7453,97001.9873,66217.83182,95723.02381,85501.81776,139672.4204,159694.8779,83619.0244,161751.6504,203615.4047,245811.4938,98825.85749,139708.9585,150045.3763,138046.3842,111410.4746,117378.7907,42645.94355,82834.4787,333498.9234,520949.4853,256381.2797,505408.2034,443139.624,334556.335,395600.7725,360927.4896,378464.4099,445427.0784,320656.1488,270843.2429,417406.8253,290602.9331,424544.1737,795363.2305,474531.8926,360955.0482
432,NA,NA,"2,3-Dihydro-2-methylthiophene;2,3-Dihydro-5-methylthiophene;","1.72040352061918;1.72040352061918;","MS1 mz matched",101.034843,335.7205,134794.395,134101.5826,119967.6509,130647.5857,147906.0837,137158.5343,141296.2346,134895.3345,139839.5088,128309.1907,117367.4585,132484.5661,112800.1517,143179.39,113597.9131,150945.8372,150584.8686,107904.2193,126722.9846,148859.2779,121814.4294,136490.1923,163594.464,143862.7907,128330.7289,137633.8743,151589.6082,112560.4309,129697.4408,106442.2092,149121.3415,115697.673,138328.9921,107923.4545,180204.3338,173146.6757,145949.6792,130565.3991,190420.5975,166691.4357,150908.31,194296.1516,128313.8097,86872.73077,119009.755,125076.7622,136688.9299,162342.4093,88512.62236,139128.5,167500.2056,177933.2771,104626.6007,159360.6971,143321.2462,139490.3883,155538.5348,161770.402,133145.4979,174774.8403,130513.1652,121128.1579,106679.384,108582.7632,121148.108,124940.5928,133600.6583,85485,137989.1242,138160.3079,137281.0877,106661.0029,115283.207,113272.5502,145874.8658,147530.7618,123645.4345,123981.387
434,NA,NA,NA,NA,"Unmapped",101.0420623,44.938,15820.18889,13274.13016,15105.05044,15257.85714,13757.6011,16064.00311,14042.75196,15125.78521,12885.53073,13046.48077,13979.39873,13364.1666,16589.54082,19202.3289,12265.7275,18389.0975,26718.50352,13091.38497,8732.538182,12151.36313,11439.10019,14847.78043,13483.83857,24552.64146,14000.59238,32818.51444,15860.57455,14109.71333,5877.403333,17713.2132,5933.6654,12999.59409,13408.74104,11016.43286,6718.154411,5040.931833,5802.919,10384.64,9405.02625,37616.02575,13753.72,20785.75,2035.41,3295.448333,1416.96,3174.9768,4800.285,2226.601,3000.217204,1947.430909,2375.383642,1089.689932,2050.3376,1882.44,3572.3553,1225.11,1214.364733,2429.4084,3152.736,9741.167368,26030.9265,22757.09411,14150.869,39057.58349,19858.0464,13347.07281,21231.645,7762.191319,14236.75067,18605.532,30982.09614,19400.52,17451.43175,14551.39914,7907.584,19744.005,13784.68333,15164.38789
436,"3-Hydroxyisovaleric acid",0.781,NA,NA,"MS2 reverse",101.0583755,25.8055,6337.760541,6879.1645,5651.309565,3259.227273,5007.169231,4232.676923,3714.732308,5548.688571,5021.029039,5749.449096,4498.810714,9263.504339,5670.726246,5839.784919,2764.768286,5837.539945,7501.390653,17368.8313,4290.912,2891.438,3391.627875,5645.791548,4699.914923,4276.030857,6340.970913,4669.399214,5661.086842,5146.801705,2593.335,4499.372308,8729.976786,4015.686917,6648.49639,3874.196417,5510.642242,3889.475385,5735.860524,7132.206829,7208.982913,4741.157387,3761.752632,4085.105,4686.938893,4462.248917,5628.770024,7749.7168,5423.958571,5602.816024,5617.764333,3788.507692,5610.485525,4984.651811,3411.973,4084.610464,7279.9185,5505.893091,4673.840769,3304.536529,4072.211429,3875.953846,3810.545286,6185.763941,5350.682796,5740.971931,5131.370889,3485.630615,5374.359865,6158.132936,6210.232256,6871.988308,4776.252826,4581.812308,4552.88575,3848.035,7541.04226,4248.182538,5201.806846,4587.0895
461,"Isovaleric acid",0.7028,NA,NA,"MS2 forward",102.0662254,196.909,10417.32382,7890.966154,10310.12843,8733.353333,10450.872,11733.06441,7667.9716,9422.137,13018.53867,9490.060714,10545.76942,11967.12213,5714.984625,8451.8455,9350.25,5880.615733,13101.93891,7128.8875,7711.07,7679.179944,5770.133053,6060.475788,6400.666667,4821.455,4717.560077,4382.726667,18587.79375,22473.22611,6400.2775,12547.64856,6473.425846,6206.7134,12686.838,12814.84364,8404.116188,6654.934929,9707.140235,8576.040056,6734.333796,6028.362235,10982.75525,12319.72131,15422.93095,17768.56659,5675.620111,11889.13174,14966.24593,10411.87331,11926.9605,12272.19243,9554.437704,9499.025415,11343.80114,8618.8645,9749.32605,12183.42982,5479.677,9746.005474,7059.857529,6241.763545,15922.68338,13440.39185,6886.877833,11257.32741,6700.323,3997.875415,12150.215,10649.26694,6637.637143,7302.9,10532.40838,6395.163574,8115.410917,8002.558652,5652.015882,5729.098508,6972.25,6903.403679
465,"Betaine aldehyde",0.9832,NA,NA,"MS2 forward",102.0912561,338.485,171471.7183,149829.6081,175355.5811,174864.4321,160488.255,185679.975,161888.815,166337.1475,152691.485,162259.6494,150521.4144,181834.7163,179876.7262,107691.4484,227625.516,86912.194,91230.9198,196488.4537,123603.7134,153678.5366,198932.0099,135601.6673,139744.7739,114994.4718,110200.4658,135067.0842,91764.9489,227864.4128,151264.9625,146138.5215,189674.5226,155635.1408,70432.851,261733.7411,90404.31811,89459.03542,128356.2648,115961.0351,65536.76881,87103.752,96489.92242,111705.1222,184018.6678,322059.853,226044.5773,151383.8828,274294.2011,60024.1754,273708.0625,131465.5825,122367.4518,124035.7726,251166.3829,101794.6146,151214.1191,112034.834,192293.2629,102758.8093,256317.568,151731.2736,141985.3331,127514.7305,257170.4408,131143.8135,216370.481,122595.5795,144593.9269,303066.552,116189.3597,110185.703,142438.5809,185476.0133,209339.192,180303.6214,179054.1615,91564.69761,162166.7159,181301.1532
484,NA,NA,NA,NA,"Unmapped",103.0390563,338.5265,242798.1212,201592.027,238392.7351,214989.2134,212261.8659,207506.9822,205785.2235,213586.1667,197928.179,208181.7216,204368.8181,245011.1176,256637.1425,135674.2166,285710.2537,101848.8044,120001.8759,274489.6743,160894.9109,180737.7303,215137.7599,184501.8165,180648.4774,161599.8657,144046.0565,166672.2184,127069.0016,304458.5289,195395.3263,202951.8602,219722.1854,200947.6906,100326.4092,276074.3482,129849.0649,109814.2839,166408.0572,165538.2996,89716.75767,104241.6592,115272.9999,153130.5567,218309.6957,398425.002,292700.4776,205951.2935,303636.5768,72193.08967,379765.0495,179809.7786,168148.5993,147304.4453,401512.4968,133994.6288,175075.0817,140447.9654,248838.0381,150994.8123,323039.9106,221603.9792,170682.8488,183791.6235,349688.5863,131090.1406,288195.6267,145125.3756,178930.2953,326686.8128,138235.6577,146553.5149,193927.04,229305.6604,273520.5062,230861.2625,208680.838,120043.1896,229121.6076,269900.722
511,"3-Aminobutanoic acid",0.9453,NA,NA,"MS2 forward",104.0705475,70.936,125006.7989,125883.8645,135584.4145,117649.9482,115634.196,110801.5958,121609.9449,120860.1514,115856.154,122465.5721,92814.82463,90774.57296,75803.82267,85483.91,103947.0882,121713.5367,104758.7443,89223.46006,46183.69755,80285.9289,86990.805,197196.9875,80975.262,55339.09179,186967.8696,122229.5428,127332.4784,109266.2113,61246.72845,93029.44706,62176.328,116442.3645,91206.04863,95970.26067,73338.56995,53019.4804,100578.4331,142962.6434,65572.73067,74703.87925,161616.2695,117722.0715,123403.7242,111569.2538,78449.9005,90047.8468,105344.572,99430.08075,104054.8811,77602.26045,70183.6993,63245.41635,79498.30447,75700.99784,80653.419,138303.9994,73300.3398,78839.99846,176930.7386,122636.592,129675.25,81623.44737,84805.82637,88967.92412,76303.85345,108019.5139,104504.509,95944.32832,104121.017,84551.5374,83795.85588,67401.64165,131845.497,175031.0654,100602.8543,69943.12557,266151.8488,130514.9665
512,"2-Aminoisobutyric acid",0.6809,NA,NA,"MS2 forward",104.0709265,321.4095,93924.44131,69784.89705,114077.5983,68420.8725,103385.347,96281.58411,76458.771,94486.51178,77130.90594,65864.14404,131096.0808,28890.69529,75899.18961,145160.8244,40807.82588,69789.76,61284.04436,35216.41569,37470.80443,57051.82796,28442.30882,29648.87059,124023.7809,127422.5555,39034.00095,114267.2879,205474.5152,35382.4558,58096.01141,219153.8389,146166.9898,29665.94206,56728.43683,62763.38471,30561.23794,75338.52857,44730.39878,83467.01025,219009.9557,113878.8529,53648.95835,184742.9974,305008.5933,27725.36844,37887.33922,219810.8392,60873.09332,42447.24689,42173.132,51140.01942,75626.06558,78327.90095,144681.1678,151361.6348,49187.67758,54086.80945,285029.81,213380.8176,58457.99421,223464.9813,163841.4509,32449.42976,85115.34415,176621.1043,49728.02941,48530.31704,55566.38535,33445.82175,39602.20183,57531.78185,56998.94606,69825.07647,55997.43718,84258.45833,132928.1061,148046.3438,44613.356,158497.9979
515,"Choline",0.6149,NA,NA,"MS2 forward",104.1070875,146.63,62835.87653,60125.53263,66740.95742,56077.67295,65792.772,71082.02065,62189.54211,60059.35842,69948.56655,62943.52,42764.65753,56459.50684,42605.56045,49633.517,46603.83273,47995.96595,49134.008,44112.00438,28452.55076,30951.763,37808.10265,31587.87446,43038.9365,42017.20858,33495.0655,38086.78133,62290.83368,75768.11258,40058.7135,61144.313,45416.02105,53698.61204,40136.74632,52025.0115,58376.97553,24891.92533,52169.25863,36077.82056,27908.25278,51273.26932,53001.76572,90370.951,102585.4967,133491.6773,66653.96953,125587.8867,154639.35,73382.89778,91969.944,65432.09842,70709.12447,78046.14253,89050.74411,63964.6566,118226.4242,48559.4454,67481.24947,72725.28211,80404.9308,104470.7911,50756.0184,51460.90158,28876.13747,44116.68333,35149.32947,25317.02342,51868.33117,22576.92226,54808.57311,35198.24726,28311.18111,24987.48467,65620.18211,21307.19132,36688.29368,43692.561,41933.78279,34384.115
516,NA,NA,NA,NA,"Unmapped",104.107689,263.198,7623947.293,8246425.813,7241153.891,7611678.034,7768164.943,7811817.429,8005435.864,8074049.803,7608537.757,7762828.552,5920486.356,6072767.765,9119331.363,8661776,6524937.598,7034855.056,7875642.032,6969827.384,5139016.853,7192927.596,5079701.976,6615577.44,4133083.324,10277569.05,6874247.537,8455182.594,6787504.714,7651898.743,7552647.849,8541662.838,5062823.017,7460194.611,7656472.037,6912033.35,6676927.263,5534999.815,5286808.623,5299757.964,4285050.171,11524530.8,6707355.247,8579701.461,8293022.175,9231779.657,8998036.037,12095365.97,6052831.496,9621943.708,7377506.744,7507658.14,5929228.702,5821185.974,8198536.287,8052231.728,6921463.981,6486689.79,4499118.399,11908384.99,10704678.29,9213058.951,6112649.188,5072265.393,8920237.597,8333149.431,6172340.307,7036289.665,7364412.35,6672971.209,6155734.92,7335424.834,6180179.661,5819257.8,6307902.054,5797163.686,4847606.463,12180395.16,7171964.694,7196445.224
524,NA,NA,NA,NA,"Unmapped",104.9923463,347.104,351274.8361,270429.6096,283056.4448,308407.0694,294328.7384,273139.5618,317997.4639,317361.4851,377733.3781,273576.2153,195612.989,305433.6997,272292.9737,297999.4845,181604.94,496000.7853,299451.0437,214804.7825,102092.8173,85363.23033,164533.9583,210912.315,222418.68,177821.3807,227479.879,277736.5092,224673.6176,261499.2182,301849.3497,255330.2591,88303.23106,381664.3913,488486.05,183898.2342,196166.3665,172631.6092,176374.2482,227303.0206,171551.4812,208978.6017,150218.3353,359140.1692,211857.3336,120404.651,137460.6118,248886.1522,194795.8437,182461.3539,250315.8327,131705.6108,147020.3111,184288.1125,317181.9313,211928.7489,161135.9627,103895.5524,96594.86467,72810.35125,178966.8113,232476.4222,526311.0017,220456.704,250157.9197,492575.1036,148803.0093,245739.1584,438909.5035,172383.8987,424220.2116,229421.2035,314758.2075,151848.4459,294157.8668,210227.9842,305139.6415,364399.9752,264919.6009,436588.0937
529,NA,NA,NA,NA,"Unmapped",105.0342154,178.26,3922989.863,3772567.214,3557781.68,3292318.769,2910946.174,4328707.376,2853242.306,3158635.546,3834924.606,3584185.66,5238934.8,4548097.009,4822561.583,4445400.201,1978721.322,5462182.5,4993451.333,3207780.598,3214561.796,6504594.016,2390610.752,3161928.466,3670253.423,2193291.475,5475997.318,5425368.221,4617238.712,4578265.807,3350471.571,2680552.144,1359911.752,3226487.206,2360056.447,1564297.445,4158401.228,3609353.442,1543662.735,1860554.577,3437524.802,2284447.684,3082837.762,5946770.022,3527072.448,1067349.919,2708176.391,835192.1814,692264.3,1840153.524,908655.9541,1279869.151,2318026.817,3535021.115,816634.7657,444509.7386,398763.0139,631402.7068,3304313.215,527082.075,2732258.207,5125364.021,6309809.301,3495338.35,4715138.607,3182347.076,1669256.185,4503676.904,3765597.256,4733313.325,3928630.01,4606430.701,2806994.344,2437894.954,2059984.021,2629971.237,4035991.897,1712398.58,5962228.481,5034402.251
534,"DL-a-Hydroxybutyric acid",0.647,NA,NA,"MS2 forward",105.0545007,403.221,2703.45375,2369.01,1850.6676,2623.526667,2492.4,2227.157143,2688.85125,2642.9,3096.44,4060.02925,1710.205,1899.45,1975.47,2698.485455,2421.998857,1814.956,1699.973333,1694.856667,2961.457667,1731.18,3574.732125,694.057,13286.99994,1822.235714,1399.665714,1870.7832,1785.176,2789.0715,2387.6905,2163.568571,2571.304167,2123.488889,2361.317143,2261.585571,1663.6125,1608.554143,3981.295714,1453.6,2453.54,2064.086667,1872,2989.392,2775.024,3099.42875,2926.575429,4091.014286,2546.871429,2234.802857,2148.828,1952.685625,2190.102857,827.4828571,1802.264,3150.84,3554.902857,1918.5582,2078.413818,1581.37,2373.065,3465.173333,1870.912,1918.292,2803.64,2246.24,2820.43,1630.836615,1866.097167,1593.073333,1549.9804,1961.81375,1421.08875,1546.83,6014.625556,1587.96,2453.88,1731.7934,1784.1755,2552.775429
543,"Ethanolamine",0.709,NA,NA,"MS2 reverse",106.0249615,41.1855,3865.107833,3106.885353,2810.416235,2926.1372,3064.530857,2270.576,3545.087824,3289.649316,3184.760471,4463.43227,1815.500408,2286.639404,2085.834312,2149.773989,1496.890344,2965.577125,1675.498237,2205.508021,5546.441022,2641.608923,1685.64141,2251.340146,2747.623022,1776.917572,1826.902445,2021.234158,3607.2,2762.694315,2201.297867,2578.084105,1215.1,2582.3,1622.738462,3088.027913,3849.47684,3729.162536,3836.370316,3760.15545,3917.578536,2092.655478,2589.496,2998.39,9054.95345,10009.43305,9015.022765,9335.8425,7846.327429,9489.516043,7969.102538,9321.381545,7114.9332,7010.175188,10554.9051,7503.435,7064.739909,13838.65853,6626.954952,5771.263588,16055.12259,6990.28445,2202.380444,2357.689252,2174.447754,1880.344671,2442.115679,2576.441769,1897.171938,2343.929927,3003.998594,2515.69449,1351.383738,2670.590756,1565.731518,2891.485272,1672.671523,2532.258944,2360.195303,1875.634277
549,"L-Serine",0.7591,NA,NA,"MS2 forward",106.0500289,398.078,36743.36524,34614.02745,30328.284,43910.57981,38290.1529,28675.236,32158.97671,34243.2203,37766.24823,40890.47427,31330.14676,31109.14071,20457.23674,22913.97186,26538.4864,31291.11585,32167.5375,32035.3775,26664.78055,30911.493,31665.25205,23089.72843,27783.29523,33372.35429,23300.96957,19424.36018,38599.25457,38490.8891,426.22,25559.37959,27548.38987,31165.60854,30796.6122,34439.1915,35703.17245,24896.893,44434.1845,20242.4195,22496.23044,37890.15429,30740.4345,34426.56339,50381.47924,35319.27273,16908.43023,39469.63829,36681.71486,24092.26096,32554.51164,38363.15408,22577.33733,25717.53481,31746.3989,44093.59207,51563.58643,27691.87977,32463.60429,42559.296,50536.0128,25331.95064,41439.90452,24870.51761,22855.24785,20112.39086,31508.79053,25106.949,34599.07023,32089.84116,24421.152,26333.65009,28220.23973,19240.32114,45991.682,26723.51745,26486.938,27571.40155,36464.819,20039.676
552,"Diethanolamine",0.8668,NA,NA,"MS2 reverse",106.0865684,292.8155,1054695.169,1104131.136,1153250.414,1116565.558,1097418.634,1129781.778,1128409.065,1098093.66,1036435.096,1146327.269,1365780.413,1022083.014,822430.4077,988992.0137,1092881.167,1090662.76,1809291.223,1028621.55,813719.7006,795780.8509,1151031.208,971149.179,933688.9533,1173691.572,917521.2696,916458.426,1332211.34,1097500.718,742285.6889,1288554.458,695072.7486,1106121.312,1272813.036,1173945.55,1119042.965,680892.9556,997065.3819,914000.1337,619792.033,1129012.824,1198962.075,1244793.324,1061021.87,1057980.898,643791.6883,1145868.239,865329.9659,1213373.859,798125.8922,897413.2151,709379.468,548407.4794,665484.0612,972433.883,1029548.601,859726.2844,630888.0772,1073000.626,504082.3595,1004130.42,1272426.141,1083153.285,882965.79,1212744.059,927436.7282,1034010.144,1235376.682,948223.3399,1233991.481,858625.698,834362.3329,789048.5,1296391.399,774380.4796,950116.531,1531975.613,1089481.565,827618.6227
575,NA,NA,"Taurine;Taurine;2-Aminoethanesulfonic acid;Aminoethylsulfonic acid","10.6883461459298;10.3987771038168","MS1 mz matched",108.0114148,280.322,128307.0277,140297.0229,136723.9332,130742.7568,137073.2369,131492.844,130671.57,147380.4375,135191.8267,121485.4428,131221.2855,139221.6797,135199.1385,151733.1857,180176.2811,216102.2718,149414.865,125096.3508,72179.49086,159738.5112,111304.9723,119335.5282,104310.6762,127298.7788,174837.9099,135412.4125,193264.4164,216662.1881,91874.41425,148050.4723,88654.55645,150280.5969,85946.7375,117207.6839,135992.3503,68669.77383,92708.21154,48848.44364,65738.1,152901.12,107817.5512,194985.3,141065.1853,119829.8192,78954.17,231935.3067,118671.0933,122567.3861,75338.1,92682.56025,84639.17171,50780.85833,104922.2117,105246.5933,55117.86182,35913.29075,99004.419,77656.02258,196526.7764,88359.01636,168639.5025,144009.18,96326.66154,158830.2455,103000.867,139069.646,144337.886,89146.68214,122426.1638,102580.9269,109071.297,72669.88183,95956.46415,66330.38143,68300.26708,79673.29708,159765.3258,116399.6326
